char,hex,count,id,snippet
挖,U+6316,4,eg_ms_flzb_ms1#0,冰冻男孩：冰冻男孩挖出冰块
挤,U+6324,4,menu_trump132#2,挤成一团！
挤,U+6324,4,ev_thu_st09#1,哪颗星都会挤满榆木啊。
挤,U+6324,4,eg_du_slow_vo3,慢肯塔：、连环的挤疗法。
揉,U+63C9,4,eg_ms_flzb_ms3#1,冻男孩的身体被舒舒服服地揉开了！
揉,U+63C9,4,ev_solo_atashi43#0,卡特莉·伊奈：脸蛋被揉揉、魅力全开之后
揉,U+63C9,4,ev_gen_no533#5,真由：那个要捏、揉、拼、读
携,U+643A,4,sysmes_battle_menu#3,没有携带蛋
携,U+643A,4,sysmes_battle_menu#4,没有携带
携,U+643A,4,eg_pw_eggk_ms3#1,连携攻击。
晓,U+6653,4,menu_dic_eg_cl_azen#0,当初有过什么人已无从知晓，
晓,U+6653,4,ev_mon_cl55#1,知晓这颗蛋的真相。
晓,U+6653,4,ev_wed_pre02#0,迷雾蛋，据说知晓
构,U+6784,4,boss_full_actmenu#2,峰值构筑
构,U+6784,4,eg_bo_emtp_vo23,格妈妈：TYPE-0：要构筑人类新的历史！
构,U+6784,4,d_dung_0271#1,构造非常复杂！
枯,U+67AF,4,ev_tue_st01#1,荒废枯萎的地形呢！
枯,U+67AF,4,ev_spring3#1,要治愈疲惫的身子和干枯的姿
枯,U+67AF,4,eg_bo_yonda03_06,对 枯叶看着的 是和（喜欢的东
栏,U+680F,4,menu_dic_eg_we_ebis#2,熟英雄、按喜欢明土大闹的栏目！
栏,U+680F,4,eg_cl_matu_ms1#0,通贩桑夫妇：两人的捨栏，对着
栏,U+680F,4,eg_cl_matu_ms11#0,通贩桑夫妇：两人的捨栏，对着
树,U+6811,4,wed_f02,大树
树,U+6811,4,wed_f02_help#1,天使敲打着树
树,U+6811,4,wed_f04,大树改造星
栗,U+6817,4,ev_october3#0,伊奈：松茸和柿子和松茸和栗子和
栗,U+6817,4,ev_solo_uematsu15#13,战栗的旋律
栗,U+6817,4,ev_solo_uematsu15a#13,战栗的旋律
桩,U+6869,4,eg_du_tmaj_vo1#0,蛋魔人：嗯嗯，小事一桩人军，主人殿——！
桩,U+6869,4,eg_du_tmaj_vo2#0,蛋魔人：哈哈哈，小事一桩人军，主人殿——！
桩,U+6869,4,eg_du_tmaj_vo3#0,蛋魔人：原来如此小事一桩人军，主人殿——！
棺,U+68FA,4,gameover_all29#1,英雄之棺已被用上。
棺,U+68FA,4,gameover_all38,英雄之棺已被用上。
棺,U+68FA,4,gameover_all54,英雄之棺已被用上。
橘,U+6A58,4,menu_dic_eg_ms_omed#1,橘子却压坏了、【发了，净是
橘,U+6A58,4,eg_ms_omed_at1,压橘子
橘,U+6A58,4,eg_ms_omed_ms1#0,恭喜鸟：把上面的橘子噗啾地一压。
款,U+6B3E,4,menu_dic_252#0,参加动机：公寓贷款
款,U+6B3E,4,ev_thu_pre02#1,职员们下落不明，只有这款游戏
款,U+6B3E,4,ev_thu_pre03#1,就是那款游戏！
殖,U+6B96,4,ev_gho_cl_c16#1,拥有自我增殖功能！
殖,U+6B96,4,ev_gho_cl_c17,弗莱迪：增殖。？
殖,U+6B96,4,ev_ear_st27#1,总之那系统会增殖、扩散
氛,U+6C1B,4,menu_dic_296#0,参加动机：那种地方的气氛？
氛,U+6C1B,4,ev_plo_test#4,明明英文更有气氛
氛,U+6C1B,4,ev_thu_st01,蒂安：可真是阴气森森的大氛围之星呢！
汇,U+6C47,4,ev_solo_settlement01,塞巴斯蒂安：殿下，汇报这个月的收支的说！
汇,U+6C47,4,ev_solo_settlement01a,塞巴斯蒂安：殿下，汇报这个月的收支的说！
汇,U+6C47,4,eg_bo_haru_vo1_4a#1,呜哦哦。好不容易汇总的资料啊啊。。
沟,U+6C9F,4,ev_mon_cl08,莉·伊奈：死心得真快的阴沟母老鼠呢。
沟,U+6C9F,4,f_mon_09#0,卡特莉·伊奈：那种像阴沟母老鼠一样
沟,U+6C9F,4,eg_ms_kken_vo3#1,比马里亚纳海沟还深呢。
沿,U+6CBF,4,menu_mission_thu01b#0,沿着出现的道路
沿,U+6CBF,4,menu_mission_thu02b#0,沿着出现的道路
沿,U+6CBF,4,menu_mission_thu03b#0,沿着出现的道路
泌,U+6CCC,4,menu_dic_eg_du_wall#1,每天分泌肾上腺素，硬邦邦地耸立！
泌,U+6CCC,4,eg_pw_bari_ms1#1,内啡肽分泌了，攻击上升了。。
泌,U+6CCC,4,eg_pw_bari_ms12#1,内啡肽分泌了，攻击上升了。。
浆,U+6D46,4,eg_pw_rddr_at2,岩浆吐息
浆,U+6D46,4,eg_pw_rddr_ms2,红龙：岩浆之炎把人吞进去了。
浆,U+6D46,4,eg_pw_rddr_ms21,红龙：岩浆之炎把人吞进去了。
浩,U+6D69,4,ev_solo_uematsu4#0,植松伸夫：那是椙山浩一作曲哦！
浩,U+6D69,4,ev_gen_no500_1#0,浩平：人偶装。
浩,U+6D69,4,ev_gen_no500_1#1,浩平：微型。
滞,U+6EDE,4,menu_tutorial_mes29#1,方是暴怒状态，最下方是呆滞状态的说！
滞,U+6EDE,4,menu_tutorial_mes32#0,进入呆滞状态后，
滞,U+6EDE,4,mon_f05,坏光的淤滞
灰,U+7070,4,ev_mon_cl39#1,这些灰尘。
灰,U+7070,4,ev_mon_cl40#1,这颗星灰尘好多，得好好做一次
灰,U+7070,4,eg_we_pppm_l#1,刺刺猪灰溜溜逃走了！
炒,U+7092,4,eg_bo_yonda02_03,炒面也吃过 可是卷心菜硬 
炒,U+7092,4,ev_gen_no527_1#0,山本：点了多汁的炒面
炒,U+7092,4,ev_gen_no527_1#1,半熟炒面，端上来了！
焉,U+7109,4,eg_du_frns_w#0,呼！不行啊。你可是心不在焉酱！
焉,U+7109,4,eg_ms_tiky_vo2#0,地球人：终、终焉了啊啊。
焉,U+7109,4,eg_ms_tiky_vo2_man#0,地球酱：地球人：终、终焉了啊啊。
狼,U+72FC,4,menu_dic_29#0,参加动机：一匹狼什么的
狼,U+72FC,4,eg_du_kure_at1,狼吞虎咽
狼,U+72FC,4,eg_du_kure_ms1,给我给我：狼吞虎咽地吃了。
疏,U+758F,4,f_mon_17#1,没有疏漏吧，殿下？
疏,U+758F,4,ev_solo_disappear19_2#1,这本领只会越来越生疏！
疏,U+758F,4,ev_solo_disappear19a_2#1,这本领只会越来越生疏！
癖,U+7656,4,menu_dic_eg_du_caml#1,据说有钻进镜子干活的癖好，
癖,U+7656,4,menu_dic_eg_le_denb#0,明明是乌龟，却会挠谁恋物癖的今家伙！
癖,U+7656,4,d_dung_0722#0,美人：守财癖都长在钱上的人？
盗,U+76D7,4,eg_le_sale_vo3,卖：喂。这样的话拿走吧强盗。。
盗,U+76D7,4,d_dung_0463#2,想盗用它的人好像也不少！
盗,U+76D7,4,d_dung_0498#1,拿走吧强盗。
盹,U+76F9,4,ev_thu_st29#0,部队：在浴室打盹的时候
盹,U+76F9,4,eg_cv_ligt_ms1#1,正在打盹！
盹,U+76F9,4,eg_cv_ligt_ms11#1,正在打盹！
省,U+7701,4,eg_du_dkef_vo1,为是人的魂所以叫人魂！太省事！
省,U+7701,4,ev_solo_inu11#1,嘛，省事倒是挺好！
省,U+7701,4,d_dung_0272#2,就能省去无谓的移动！
禁,U+7981,4,menu_dic_31#7,彻底禁止？
禁,U+7981,4,menu_dic_69#7,禁止吗？
禁,U+7981,4,gameover_h11#0,我殿：网上拍卖的入手是禁止的呐。
秒,U+79D2,4,menu_dic_241#3,擅长：连续跳30秒。
秒,U+79D2,4,menu_dic_266#0,参加动机：哪怕一秒
秒,U+79D2,4,menu_dic_402#7,好想再见到一秒！
窥,U+7AA5,4,mon_f04_help#0,窥视着浪漫的
窥,U+7AA5,4,ev_spring75#0,败给硫黄气味的偷窥陷阱的一所
窥,U+7AA5,4,ev_spring80a#0,来偷窥的将军300人
筑,U+7B51,4,menu_dic_eg_cl_106#0,新星种筑波欲
筑,U+7B51,4,boss_full_actmenu#2,峰值构筑
筑,U+7B51,4,eg_cl_106_ap#0,新星弱筑波欲小空之望酱（25岁）
纹,U+7EB9,4,ev_june4#0,莉·伊努：嘎吱嘎吱又裂了纹！
纹,U+7EB9,4,ev_solo_atashi23#1,鱼和蓝纹奶酪的香菜包
纹,U+7EB9,4,ev_solo_egg11#1,就算脸上有裂纹，只要蛋的裂纹能修好！
绞,U+7EDE,4,eg_bo_mots_at1,绞披风
绞,U+7EDE,4,eg_bo_mots_ms1#0,·苏蒙：莫特·苏蒙把披风绞上了。
绞,U+7EDE,4,eg_bo_mots_ms12#0,特·苏蒙：莫特·苏蒙正在绞披风！
缎,U+7F0E,4,eg_le_177_ms2,蛋土箱：蛋土箱的缎带把人勒紧了！
缎,U+7F0E,4,eg_le_177_ms21,蛋土箱：蛋土箱的缎带把人勒紧了！
缎,U+7F0E,4,eg_le_177_ms2_2#0,蛋土箱：蛋土箱的缎带把人勒紧了！
羊,U+7F8A,4,menu_dic_eg_we_oyas#0,就睡吧，明土拉着小提琴的羊！
羊,U+7F8A,4,ev_ear_st43#1,数一百只羊也再睡不着了！
羊,U+7F8A,4,eg_pw_kimr_vo1#1,山羊狮子蛇
耍,U+800D,4,eg_ms_eggb_ms23#0,艾格宝宝：玩耍
耍,U+800D,4,eg_ms_eggb_ms24#0,艾格宝宝：玩耍
耍,U+800D,4,ev_march26#0,卡特莉·伊努：把我当小孩耍？
耳,U+8033,4,menu_dic_251#7,赫耳墨斯大人！
耳,U+8033,4,menu_trump136#2,把耳朵借给他呢？
耳,U+8033,4,ev_fri_cl18#2,从耳朵冒烟俺可不管。
肖,U+8096,4,menu_dic_128#6,兴趣特技：呐呐，我的肖像
肖,U+8096,4,ev_gen_no497#0,肖特：想着他
肖,U+8096,4,ev_gen_no497#3,肖特：和他做各种各样的事
胞,U+80DE,4,eg_ev_gera_ms2#1,全身的细胞都死好了。
胞,U+80DE,4,eg_ev_gera_ms21#1,全身的细胞都死好了。
胞,U+80DE,4,general_61_l,俺的细胞在死灭！
腕,U+8155,4,menu_dic_277#4,手腕自认有！
腕,U+8155,4,menu_dic_315#0,参加动机：想把功夫的手腕
腕,U+8155,4,menu_dic_446#0,参加动机：想把合气道的手腕
艺,U+827A,4,menu_dic_145#7,园艺教室！
艺,U+827A,4,menu_dic_47#6,兴趣特技：那种综艺
艺,U+827A,4,menu_dic_eg_pw_broc#2,最近综艺节目来的工作阵赖也很少！
芋,U+828B,4,menu_dic_eg_du_hega#2,从心里的自然、三的芋解、金的母族！
芋,U+828B,4,eg_du_hega_ms1#1,芋解的快一击恢复了。。
芋,U+828B,4,eg_du_hega_vo11#2,赫加斯三姐妹：芋解。上啊。
菲,U+83F2,4,d_dung_0046#0,菲特：一起过来，你说？
菲,U+83F2,4,d_dung_0047#0,菲特：总会有办法，吗！
菲,U+83F2,4,d_dung_0081#0,萨菲罗斯：我是被选中之人！
蕾,U+857E,4,menu_dic_202#6,兴趣特技：看看芭蕾练出来的
蕾,U+857E,4,eg_le_hyak_l,凉凉。：赢了啊，米蕾优。
蕾,U+857E,4,d_dung_0025#0,蕾娜丝：走向死路的人们啊。
蛮,U+86EE,4,menu_dic_323#4,不是太野蛮了！
蛮,U+86EE,4,f_mon_12,马蒂斯：还用说吗，靠蛮力啊，蛮力。
蛮,U+86EE,4,f_mon_13,卡特莉·伊努：野蛮的男人！
蝾,U+877E,4,ev_wed_st28#1,还是蝾螺？
蝾,U+877E,4,ev_gho_int_b24#1,还挺能说的蝾螈4！
蝾,U+877E,4,ev_ending116c,雅：蝾螈就是！
裁,U+88C1,4,menu_dic_26#7,马上裁员吧！
裁,U+88C1,4,menu_dic_eg_du_dady#2,摔跤上场时也会当裁判！
裁,U+88C1,4,menu_off_gen_no_money#1,不得不裁员
裸,U+88F8,4,menu_trump030#0,部队和将军都变得赤裸！
裸,U+88F8,4,ev_ending137#0,·伊奈：我都下决心来月的裸照也
裸,U+88F8,4,trump_bureikou_ms,就算赤裸也很厉害呢！
誓,U+8A93,4,menu_dic_459#1,发誓所近！
誓,U+8A93,4,menu_dic_460#1,发誓所近！
誓,U+8A93,4,ev_gho_bs07#1,以这颗粉红蛋起誓。
诱,U+8BF1,4,menu_dic_118#0,参加动机：被超强的诱惑
诱,U+8BF1,4,gho_f01_help#1,把人诱向不可解的世界
诱,U+8BF1,4,ev_gho_int_c25#1,像被甜蜜引诱的蜜蜂一样。
财,U+8D22,4,menu_dic_72#1,说不定能发大财！
财,U+8D22,4,ev_march16#1,操心星球财政赤字，作为女王
财,U+8D22,4,d_dung_0722#0,美人：守财癖都长在钱上的人？
质,U+8D28,4,ev_sun_cl63#0,特莉·伊奈：那明明是反物质军用陷阱
质,U+8D28,4,ev_tue_st83#0,是，贾多把老娘和妹妹当人质
质,U+8D28,4,ev_fri_cl58#1,被这颗星的环境同化而变质
贪,U+8D2A,4,f_ear_07,：好战的，无论哪世都只是贪利之人！
贪,U+8D2A,4,d_dung_0104#1,你，贪心到做梦都想呢！
贪,U+8D2A,4,d_dung_0187#8,蛋怪爷爷：不过，是贪心买卖
趟,U+8D9F,4,menu_dic_186#6,兴趣特技：定期会去一趟
趟,U+8D9F,4,ev_june16#0,莉·伊努：嘛，难得就去一趟！
趟,U+8D9F,4,ev_colosseum104#1,要不要去趟温泉？
趴,U+8DB4,4,eg_pw_tagm_vo1#1,给你们打趴，放马过来。
趴,U+8DB4,4,eg_pk_bbms_at2,趴上去
趴,U+8DB4,4,d_dung_0287#2,必须在此把你们打趴！
跪,U+8DEA,4,ev_tue_bs15#2,向这颗力量蛋跪拜才是上策。
跪,U+8DEA,4,eg_pw_kimr_vo3#1,跪在团力面前
跪,U+8DEA,4,general_22_l,少开玩笑，跪下渣滓们。
蹑,U+8E51,4,eg_le_grcl_ms1#0,对石像鬼蹑手蹑脚靠近，
蹑,U+8E51,4,eg_le_grcl_ms11#0,对石像鬼蹑手蹑脚靠近，
载,U+8F7D,4,ev_sun_st30#1,连载那边没给OK！
载,U+8F7D,4,ev_gho_int_b46#1,力量过载而已啊！
载,U+8F7D,4,eg_cv_ligt_vo31#0,兄：飞吧——。。载上我们的梦。
迟,U+8FDF,4,menu_dic_243#6,兴趣特技：部队迟早也会
迟,U+8FDF,4,menu_dic_77#7,迟到也没办法嘛！
迟,U+8FDF,4,menu_trump028#1,动作变得迟钝！
迸,U+8FF8,4,eg_du_skdr_ms1#1,气之鞭迸出来。
迸,U+8FF8,4,eg_du_skdr_ms21,骷髅龙：严厉的教诲迸出来了。
迸,U+8FF8,4,eg_du_skdr_ms22#0,骷髅龙：严厉的教诲迸出来了。
逅,U+9005,4,menu_dic_263#0,参加动机：为了寻求邂逅
逅,U+9005,4,menu_dic_331#0,参加动机：为寻求新邂逅的
逅,U+9005,4,menu_dic_75#1,好像会有邂逅！
避,U+907F,4,menu_dic_29#3,擅长：回避力
避,U+907F,4,ev_ear_cl13#1,相关人员请迅速退避。
避,U+907F,4,ev_solo_income20#2,避难！
邂,U+9082,4,menu_dic_263#0,参加动机：为了寻求邂逅
邂,U+9082,4,menu_dic_331#0,参加动机：为寻求新邂逅的
邂,U+9082,4,menu_dic_75#1,好像会有邂逅！
邮,U+90AE,4,menu_dic_59#7,邮件好难打。
邮,U+90AE,4,ev_solo_inu42#0,卡特莉·伊努：最近邮件什么的太多，套餐费超高
邮,U+90AE,4,eg_bo_boil_at3_kata_13_a,京子：哈。？一真那儿来邮件了啊。
酸,U+9178,4,menu_dic_30#6,兴趣特技：午饭有酸奶
酸,U+9178,4,ev_sun_cl39#1,那些做着寒酸梦的家伙
酸,U+9178,4,eg_pk_milk_l,米尔基：要变成酸奶之前，都会加油的！
陪,U+966A,4,menu_dic_91#6,兴趣特技：谁来陪我做
陪,U+966A,4,ev_sun_st14#2,陪我们玩下去，拜托了的说。
陪,U+966A,4,ev_sun_st16#1,陪我们玩下去，拜托了的说。
鞋,U+978B,4,menu_dic_300#6,兴趣特技：鞋子里放辣椒
鞋,U+978B,4,menu_trump081#1,可可特王国之鞋上，
鞋,U+978B,4,eg_pk_prim_ms2#0,首席：足尖鞋里末号役生着。。
顶,U+9876,4,ev_mon_cl25#0,鲁奈：这顶假发，是吾浪漫惑星上传承
顶,U+9876,4,ev_mon_cl26#1,便戴上这顶假发，当作男孩来养！
顶,U+9876,4,ev_gho_cl_a66#1,全次元顶点的四次元女帝！
颠,U+98A0,4,menu_dic_361#1,迷得神魂颠倒。
颠,U+98A0,4,menu_dic_eg_du_slow#1,用颠覆马之常识的缓慢攻击讨人
颠,U+98A0,4,eg_su_dvwm_ms33,恶魔女神魂颠倒了！
饼,U+997C,4,eg_du_zibu_l,吉布猫：被踩扁成饼。。
饼,U+997C,4,eg_ms_omed_at3,镜饼开
饼,U+997C,4,eg_ms_omed_d,恭喜鸟：饼皮侧面裂了。
馒,U+9992,4,menu_dic_eg_du_nink#0,拉面、意面、饺子、白馒头！
馒,U+9992,4,okunote_manjyuu_ms#1,用馒头攻过来了。好吃。能力恢
馒,U+9992,4,okunote_manjyuu_tk#0,我这世上最【的东西就是馒头！
鲍,U+9C8D,4,test_gameover22#1,鲍鱼和大鲔和近虾和大鲔和星
鲍,U+9C8D,4,ev_sun_st32#0,那儿，大腹和海胆和大腹和鲍鱼和
鲍,U+9C8D,4,ev_ending141#0,：金枪鱼肚和海胆和鹅肝和鲍鱼和
鲑,U+9C91,4,test_gameover22#2,大鲔和鲑鱼籽和大鲔和香槟呀
鲑,U+9C91,4,ev_sun_st32#2,大腹和鲑鱼籽和大腹和香槟
鲑,U+9C91,4,ev_ending141#2,甲鱼汤和鲑鱼子和河豚全餐再加堂培里
鳗,U+9CD7,4,test_gameover22#1,鱼和大鲔和近虾和大鲔和星鳗和
鳗,U+9CD7,4,ev_sun_st32#1,大腹和甜虾和大腹和星鳗和
鳗,U+9CD7,4,ev_ending141#1,和大虾和咖喱猪排套餐和海鳗和
丧,U+4E27,5,ev_thu_st16#1,丧尸啦、幽灵故事啦、恐怖电
丧,U+4E27,5,ev_thu_st21,塞巴斯蒂安：丧、丧尸将军吗。？
丧,U+4E27,5,ev_solo_settlement18#0,塞巴斯蒂安：哭丧着脸还挨蜇，不过
乡,U+4E61,5,menu_dic_eg_du_zibu#0,猫的故乡是宇宙来着？
乡,U+4E61,5,ev_col_extra31#1,呐，这之后去乡下居酒屋喝一杯怎么样？
乡,U+4E61,5,ev_colosseum120#1,呐，这之后去乡下居酒屋喝一杯怎么样？
亡,U+4EA1,5,ev_sun_cl22#0,艾格曼：正如世间逃亡者居多，
亡,U+4EA1,5,ev_mon_cl55#0,鲁奈：想代替亡故的父上、母上
亡,U+4EA1,5,eg_cv_mkai_l,机械医生夫妇：势地灭亡了！
仆,U+4EC6,5,ev_mon_st31#1,王室所使唤的女仆！
仆,U+4EC6,5,eg_ev_dvwm_at3,仆从
仆,U+4EC6,5,eg_ev_dvwm_r2#1,新招·仆从记住了。。
伏,U+4F0F,5,menu_dic_eg_cv_heij#1,特摄的伏特拉格，和机械艾格曼的艾
伏,U+4F0F,5,f_fri_pre01#5,会埋伏着怎样的现象可说不准！
伏,U+4F0F,5,eg_cv_heij_at1,伏特拉格
伟,U+4F1F,5,ev_gho_cl_a38#0,四次元人（造）：伟大的鲸
伟,U+4F1F,5,ev_gho_cl_a38#1,四次元人（长）：从伟大的存在而来的
伟,U+4F1F,5,ev_gho_cl_a42#1,从伟大的鲸里造出来的
佣,U+4F63,5,ev_solo_love3#0,恕不敬，从即刻起将军雇佣期满的
佣,U+4F63,5,ev_solo_settlement16#2,这个月请别忘了雇佣将军。
佣,U+4F63,5,ev_solo_settlement16a#2,这个月请别忘了雇佣将军。
佳,U+4F73,5,ev_wed_cl76#1,今年的最佳牛仔裤赏是？
佳,U+4F73,5,eg_le_oden_ms12#1,呀嗬，队勇剑真是劈活绝佳。
佳,U+4F73,5,eg_le_oden_ms13#1,呀嗬，队勇剑真是劈活绝佳。
免,U+514D,5,wed_f01_help#0,从状不中幸免
免,U+514D,5,f_sun_42#1,免得阿尔玛之月被占领
免,U+514D,5,f_fri_36#2,婚礼之前死在这种地方我可免了。
叛,U+53DB,5,ev_end_pre04#2,憎恶全宇宙的叛乱开始了。
叛,U+53DB,5,ev_end_pre12#2,憎恶全宇宙的叛乱开始了。
叛,U+53DB,5,dg_boss99_1_mes#4,至今被背叛过多少次。
含,U+542B,5,f_sun_08#1,大臣可看不惯那副含糊的样子。
含,U+542B,5,ev_ending110#1,婚礼都要被含糊过去了呀。
含,U+542B,5,trump_inuchoco_ms#0,莉·伊努的义务巧克力里，含着一点点爱情！
呸,U+5478,5,eg_pw_kawa_vo32,臭负降号：咕啊啦啦啦啦，呸。。
呸,U+5478,5,eg_ev_name_vo1,鼻涕虫人：啊啊啊。。呸。。
呸,U+5478,5,eg_cl_siro_vo12#1,呸呸呸啊——。。。
哀,U+54C0,5,ev_solo_uematsu15#22,哀伤的英雄
哀,U+54C0,5,ev_solo_uematsu15a#22,哀伤的英雄
哀,U+54C0,5,eg_bo_atom_ms3#0,当地传来哀叹核导弹发射的敌人的声音
哨,U+54E8,5,sysmes_sound_list#32,哨子
哨,U+54E8,5,menu_dic_eg_cv_tetu#0,的原解雇！原来那解雇的花哨可跟不上！
哨,U+54E8,5,f_mon_31#1,花里胡哨的家伙啊！
嗷,U+55F7,5,eg_pw_tera_at1,嘎嗷。
嗷,U+55F7,5,eg_pw_tera_at2,咕嗷。
嗷,U+55F7,5,eg_pw_tera_at3,咯嗷。
噩,U+5669,5,menu_trump131#2,看来是噩梦啊！
噩,U+5669,5,test_gameover03#1,做噩梦来着的说！
噩,U+5669,5,test_gameover07#0,塞巴斯蒂安：那样的话会做噩梦也不无道理的说！
囔,U+56D4,5,menu_dic_eg_du_dkef#2,嘟嘟囔囔的，与其说是怨恨，不如
囔,U+56D4,5,eg_du_dkef_ms11,黑暗精灵：在嘟囔着什么。
囔,U+56D4,5,eg_du_dkef_ms21,黑暗精灵：在嘟囔着什么。
垮,U+57AE,5,menu_dic_eg_pw_moon#1,里挑战阵白的客界，一边不垮鲜艳的上生！
垮,U+57AE,5,ev_thu_bs13#1,被绝望击垮吧！
垮,U+57AE,5,eg_cv_paz3_ms2#1,长兄、次兄也累垮了。。
城,U+57CE,5,menu_dic_226#7,带到城里去。
城,U+57CE,5,menu_dic_eg_cl_siro#1,小队独立出去、干劲十足的城！
城,U+57CE,5,f_gho_02#0,塞巴斯蒂安：一边好好压住城
奋,U+594B,5,eg_cv_borc_ms3#1,把兴奋中枢刺激——。。
奋,U+594B,5,eg_cv_borc_ms31#1,把兴奋中枢刺激——。。
奋,U+594B,5,eg_le_kegg_vo3#0,艾格曼王：超级兴奋
姨,U+59E8,5,ev_ear_cl18#0,弗莱迪：阿姨。
姨,U+59E8,5,ev_ear_cl22#1,你刚才不是叫阿姨来着。？
姨,U+59E8,5,eg_we_teru_l,晴天体马：阿姨真昼——？快点下来！
姫,U+59EB,5,menu_dic_eg_pk_musu#1,8解占队长的克解，待姫（）复）待核逃过之后
姫,U+59EB,5,menu_dic_eg_pk_ripn#0,食人的大楼是少合喜连的生姫男！
姫,U+59EB,5,menu_dic_eg_pw_tera#0,土所以去了不用费怪读的弱姫，
宜,U+5B9C,5,menu_dic_255#0,参加动机：便宜星球的钱
宜,U+5B9C,5,menu_dic_305#7,该去哪个便宜星球！
宜,U+5B9C,5,eg_le_sale_ms21,特卖：特卖用便宜认真了。
审,U+5BA1,5,ev_tue_st06#1,把雷达切到审判模式。
审,U+5BA1,5,ev_tue_st07,塞巴斯蒂安：审判模式？
审,U+5BA1,5,ev_tue_st11#1,所谓审判模式，是能判断雷达上
幕,U+5E55,5,menu_dic_eg_we_drug#2,新…里，饮道号弱之战的怪幕被力着落下！
幕,U+5E55,5,test_telop#0,字幕测试
幕,U+5E55,5,eg_pk_156_at2,弹幕
床,U+5E8A,5,ev_wed_st14#0,安：水分再补下去，又要在床上
床,U+5E8A,5,eg_le_kegg_ms3#1,起床惊吓。也许比平时疼！
床,U+5E8A,5,eg_le_kegg_ms32#1,起床惊吓。也许比平时疼！
废,U+5E9F,5,ev_tue_st01#1,荒废枯萎的地形呢！
废,U+5E9F,5,ev_tue_st03#0,梅尔克里：这里就是废墟之星
废,U+5E9F,5,ev_tue_st04#0,弗莱迪：荒废得好厉害啊！
延,U+5EF6,5,f_sun_17_6#0,一立，红线就从阿尔玛之月延伸出来
延,U+5EF6,5,ev_thu_cl22#0,彭普蒂：病毒转眼间蔓延开来
延,U+5EF6,5,ev_thu_cl38#2,向着崭新的出路延伸枝叶！
彼,U+5F7C,5,menu_dic_eg_ev_rabi#0,兔子撒旦也就是彼得君，
彼,U+5F7C,5,planet_08_help#2,彼此交织的星
彼,U+5F7C,5,ev_gho_int_a07#0,梅尔克里：自遥远彼岸俯视我们的
徊,U+5F8A,5,menu_tutorial_sun_01#2,正在附近徘徊的说。
徊,U+5F8A,5,f_sun_01#2,正在附近徘徊的说。
徊,U+5F8A,5,ev_solo_uematsu22a#1,徘徊异空间
徒,U+5F92,5,ev_solo_caution10#5,博徒肯
徒,U+5F92,5,ev_solo_ken1#1,咱是摇摆不定的赌徒！
徒,U+5F92,5,ev_solo_ken1#2,人称博徒肯的小气空壳！
徘,U+5F98,5,menu_tutorial_sun_01#2,正在附近徘徊的说。
徘,U+5F98,5,f_sun_01#2,正在附近徘徊的说。
徘,U+5F98,5,ev_solo_uematsu22a#1,徘徊异空间
怨,U+6028,5,menu_dic_eg_cv_mkai#1,那份怨气弱世化，而开发出的机器
怨,U+6028,5,menu_dic_eg_du_dkef#2,嘟嘟囔囔的，与其说是怨恨，不如说是嫉妒！
怨,U+6028,5,menu_dic_eg_pk_amaz#1,土里的加拉哈德之剑一敲，怨恨的力量
憎,U+618E,5,menu_dic_eg_ev_eegg#1,把悲伤和快乐、愤怒和憎恨变成梦幻的力量，
憎,U+618E,5,ev_end_pre04#2,憎恶全宇宙的叛乱开始了。
憎,U+618E,5,ev_end_pre12#2,憎恶全宇宙的叛乱开始了。
憾,U+61BE,5,ev_tue_st28,卡特莉·伊奈：遗憾的是，好像就是那样呢！
憾,U+61BE,5,ev_fri_cl30#1,遗憾的是，这里的生命体
憾,U+61BE,5,trump_heiji_ms_ng#0,，遗憾！
拟,U+62DF,5,pad_alert#0,模拟手柄（DUALSHOCK
拟,U+62DF,5,pad_alert#2,模拟手柄（DUALSHOCK
拟,U+62DF,5,menu_tutorial_mes16#1,用模拟摇杆可以自由移动全员的说
拾,U+62FE,5,ev_tue_bs04#1,来收拾你。
拾,U+62FE,5,f_thu_35#0,马蒂斯：赶快收拾掉吧。
拾,U+62FE,5,eg_ms_170_ms2#1,一击就收拾了。
捏,U+634F,5,eg_du_nink_ms2#1,捏住了鼻子。
捏,U+634F,5,eg_du_nink_ms21#1,捏住了鼻子。
捏,U+634F,5,ev_gen_no533#5,真由：那个要捏、揉、拼、读
捞,U+635E,5,eg_du_119_at1,怪长捞
捞,U+635E,5,eg_du_119_at2,怪字捞
捞,U+635E,5,eg_du_119_at3,怪合捞
搜,U+641C,5,menu_dic_eg_cv_mkai#0,家威军一不商军，把通贩占搜寻的
搜,U+641C,5,ev_thu_st38#1,去搜索这颗星的说。
搜,U+641C,5,f_fri_85_2#5,先搜索其他据点的说。
斩,U+65A9,5,ev_sun_cl68#1,斩断灾厄的连锁的说！
斩,U+65A9,5,ev_thu_pre02#0,被腰斩的游戏『映像勇』把这个带
斩,U+65A9,5,eg_pw_hvms_ms1#0,重蛾把深深燃起的斩、打进一击里的心情之深
昔,U+6614,5,menu_dic_eg_le_sale#0,3思、4思降是理所当然。昔日的赤明合！
昔,U+6614,5,ev_mon_cl26#0,鲁奈：昔日，生不出男孩的时候
